Customer ID;Transaction Amount;Date
145001;690.06;2023.02.01
279351;145.66;2023.07.26
261727;132.78;2023.03.13
933784;48.17;2023.03.11
114386;2072.41;2023.01.05
313838;64.6;2023.04.22
425570;128.75;2023.10.14
558372;78.01;2023.06.11
214860;610.47;2023.04.27
269210;70.11;2023.05.20
401786;153.13;2023.08.19
170045;283.46;2023.01.27
722997;30.21;2023.04.09
708302;302.99;2023.08.06
972056;94.27;2023.08.17
780259;515.01;2023.06.22
420898;266.55;2023.02.22
241226;414.46;2023.05.10
537004;125.05;2023.08.29
74597;2422.32;2023.07.31
883524;2776.19;2023.09.17
634146;419.66;2023.06.28
124890;162.35;2023.05.02
56799;687.12;2023.09.14
449256;2775.98;2023.09.16
165940;24.81;2023.06.08
927239;309.08;2023.06.17
353900;251.82;2023.08.29
647296;501.8;2023.09.29
409295;119.85;2023.04.19
861037;30.93;2023.02.20
290848;69.6;2023.10.09
79488;143.79;2023.04.30
701797;66.64;2023.09.06
896644;283.74;2023.03.08
512527;7.43;2023.05.09
127643;232.96;2023.07.28
887778;51.02;2023.05.07
660933;274.66;2023.08.04
258291;129.97;2023.04.12
711524;43.29;2023.03.16
455874;143.04;2023.07.08
66871;82.43;2023.03.26
612887;296.59;2023.07.11
821687;868.16;2023.02.19
625237;91.93;2023.08.20
193646;73.28;2023.04.01
770334;95.91;2023.07.31
572131;194.7;2023.03.11
940908;434.29;2023.07.02
939902;157.9;2023.04.27
708149;81.28;2023.01.26
917881;30.44;2023.01.25
634850;143.0;2023.10.07
629929;2245.17;2023.05.18
812119;110.98;2023.08.26
524398;231.85;2023.09.13
369714;2137.01;2023.05.28
179770;429.32;2023.06.30
700315;64.98;2023.04.30
456346;484.31;2023.09.06
15677;48.38;2023.02.01
58763;759.25;2023.09.26
107534;338.43;2023.02.24
271724;37.94;2023.02.26
247878;84.16;2023.05.31
117393;54.39;2023.02.02
773662;242.17;2023.02.05
169217;914.55;2023.07.29
242274;242.85;2023.03.19
294601;46.03;2023.09.16
578719;95.56;2023.05.20
328810;676.53;2023.01.29
933503;1968.57;2023.10.03
345926;505.82;2023.07.04
13464;1566.82;2023.08.23
672788;75.52;2023.02.21
242386;34.67;2023.06.09
853516;294.98;2023.05.13
673275;872.24;2023.02.19
627942;203.41;2023.05.09
878964;776.63;2023.10.14
18794;182.13;2023.05.21
896231;133.91;2023.05.04
113975;57.98;2023.05.14
549577;196.63;2023.04.11
409712;781.73;2023.04.24
941692;188.06;2023.05.21
263359;109.24;2023.06.22
780508;509.13;2023.08.22
539241;63.44;2023.06.10
10487;67.48;2023.09.28
363989;1588.14;2023.05.25
539847;1304.88;2023.03.06
509151;71.73;2023.05.27
563954;176.03;2023.07.17
610636;452.36;2023.08.05
858879;742.69;2023.03.27
555985;342.47;2023.04.02
795588;60.23;2023.02.26
725195;2691.54;2023.06.01
524658;42.18;2023.04.01
949666;882.32;2023.09.30
748478;400.96;2023.02.16
722354;171.66;2023.01.15
406976;941.95;2023.09.23
953246;284.84;2023.05.18
206507;104.76;2023.08.13
308368;23.24;2023.03.04
390446;160.97;2023.05.18
258742;195.72;2023.03.16
858425;84.38;2023.08.29
254860;18.73;2023.01.08
630714;26.05;2023.09.19
957631;36.5;2023.02.21
831267;191.16;2023.08.22
165254;181.39;2023.01.26
259620;237.15;2023.07.25
689159;52.21;2023.09.14
489244;97.02;2023.07.08
443629;2733.46;2023.06.07
448583;34.95;2023.09.24
570326;71.87;2023.03.22
202345;255.59;2023.06.01
876436;151.88;2023.05.12
620764;93.23;2023.02.13
367161;184.66;2023.07.02
316248;426.07;2023.09.15
886987;128.8;2023.03.11
748666;454.78;2023.03.03
279688;46.26;2023.09.13
985896;244.17;2023.04.04
711812;268.21;2023.09.28
500236;265.48;2023.01.01
47728;188.72;2023.10.09
473313;596.35;2023.08.07
428379;97.55;2023.10.10
968579;996.27;2023.07.28
705386;59.91;2023.10.13
389566;11.45;2023.09.30
789540;120.36;2023.04.03
409861;1594.65;2023.05.10
457021;344.38;2023.07.25
80294;97.95;2023.07.20
788353;90.07;2023.07.05
345158;442.47;2023.01.14
197846;103.41;2023.10.03
829844;2965.61;2023.09.18
819921;940.43;2023.02.23
617038;82.8;2023.04.03
176383;157.15;2023.06.02
556135;25.17;2023.08.10
484959;165.6;2023.03.25
289922;26.33;2023.03.10
648912;53.74;2023.07.19
563682;57.19;2023.03.13
703941;10.52;2023.08.27
405744;904.85;2023.01.31
595071;554.18;2023.05.03
302146;249.21;2023.07.11
911272;92.55;2023.05.11
855641;194.09;2023.10.13
729230;77.03;2023.10.13
931156;379.4;2023.09.26
790518;1650.08;2023.09.17
194582;62.88;2023.01.19
674666;50.86;2023.07.10
910911;111.07;2023.08.22
487023;464.13;2023.09.08
182529;312.46;2023.05.11
629783;13.03;2023.03.18
887082;84.66;2023.02.19
318646;269.24;2023.08.30
16117;463.16;2023.08.02
251746;34.46;2023.07.13
277748;52.01;2023.02.18
173157;81.07;2023.03.06
521488;300.5;2023.04.25
511960;67.07;2023.04.08
313508;162.36;2023.07.26
895385;50.98;2023.05.25
257894;186.67;2023.09.05
511793;121.84;2023.01.13
328794;291.05;2023.10.14
710344;246.4;2023.09.28
880854;464.53;2023.10.08
795587;2132.59;2023.08.05
174799;952.03;2023.05.14
99770;494.45;2023.05.14
268082;108.57;2023.02.14
618109;105.64;2023.06.03
47686;284.7;2023.05.29
696493;139.87;2023.05.29
917900;107.39;2023.07.04
768566;16.51;2023.09.02
707275;214.63;2023.02.15
139757;206.91;2023.10.09
603041;837.99;2023.02.20
732447;927.84;2023.03.23
225486;68.35;2023.05.17
750529;169.89;2023.09.12
571084;109.7;2023.06.08
394710;382.82;2023.05.13
540127;167.75;2023.06.27
566582;460.32;2023.08.17
461988;160.47;2023.06.01
728357;66.21;2023.07.28
329151;43.32;2023.03.15
103225;29.99;2023.07.22
551862;147.72;2023.05.07
648555;22.05;2023.05.16
644358;178.05;2023.06.08
470351;58.74;2023.07.17
975636;125.78;2023.03.26
550671;171.26;2023.07.06
1704;445.21;2023.01.14
99442;376.84;2023.10.14
982464;31.67;2023.06.28
418136;98.68;2023.02.26
455017;2551.62;2023.10.11
56195;172.11;2023.08.22
167540;75.16;2023.01.14
141209;249.74;2023.08.21
685309;94.03;2023.05.06
429251;238.74;2023.01.15
548756;884.98;2023.05.27
383899;1940.38;2023.09.26
986837;58.02;2023.08.11
702118;581.5;2023.02.18
733355;143.69;2023.06.26
325448;80.98;2023.10.07
860587;174.31;2023.07.24
113437;151.88;2023.03.04
940346;453.63;2023.05.16
487622;892.47;2023.05.17
72451;373.75;2023.08.29
242343;947.34;2023.05.10
278285;2193.92;2023.04.17
660403;997.02;2023.06.07
840492;39.08;2023.03.18
164201;91.18;2023.08.18
353396;1960.92;2023.03.06
954816;111.14;2023.02.02
712214;556.4;2023.03.20
473363;138.4;2023.07.29
17537;1300.2;2023.06.15
34614;660.99;2023.10.14
622450;951.81;2023.02.05
89538;449.75;2023.08.07
319116;1435.24;2023.06.23
197903;15.36;2023.01.09
683833;171.36;2023.04.27
420464;77.33;2023.04.05
448775;58.32;2023.01.03
344728;75.55;2023.04.16
428703;178.26;2023.03.15
999639;111.72;2023.02.15
77989;216.46;2023.09.06
731900;83.98;2023.04.09
618193;35.28;2023.09.26
802152;322.68;2023.05.15
90713;161.33;2023.07.18
833635;1649.94;2023.03.17
61456;379.94;2023.03.21
686454;198.95;2023.04.13
159928;260.94;2023.01.06
426385;456.76;2023.10.02
947775;274.66;2023.02.03
78644;489.58;2023.06.17
62934;10.81;2023.04.23
873156;967.93;2023.03.18
514596;65.82;2023.01.17
276479;195.15;2023.08.23
404685;87.99;2023.09.27
749921;75.83;2023.02.04
67579;818.62;2023.06.01
106293;361.75;2023.01.08
2928;81.58;2023.04.08
990800;1809.28;2023.09.09
777612;352.97;2023.05.31
488067;39.51;2023.01.18
137282;124.85;2023.05.24
706367;234.21;2023.08.08
407774;282.82;2023.02.23
99195;50.01;2023.09.10
198048;15.04;2023.01.15
66768;14.63;2023.07.16
640085;197.11;2023.09.19
147041;67.35;2023.04.27
143592;2267.91;2023.07.01
580041;62.14;2023.06.16
385345;34.4;2023.02.01
982196;34.67;2023.05.29
824530;33.75;2023.04.18
390278;705.64;2023.02.28
781225;211.5;2023.07.10
491564;102.29;2023.07.01
123776;757.41;2023.09.17
734200;325.3;2023.06.08
847655;28.68;2023.02.07
246066;537.08;2023.02.14
723540;859.54;2023.03.10
372176;2069.58;2023.03.27
917980;97.42;2023.05.04
506468;377.91;2023.01.15
804149;1813.59;2023.02.02
977752;133.14;2023.01.29
343230;82.19;2023.08.28
274710;544.7;2023.02.02
904621;117.38;2023.05.27
686082;20.29;2023.07.13
582968;272.62;2023.03.30
692561;508.74;2023.04.20
644576;829.86;2023.09.06
344202;156.71;2023.08.24
265450;60.2;2023.02.14
799269;216.46;2023.02.03
285936;2320.38;2023.03.26
857152;244.18;2023.10.01
68213;414.06;2023.07.11
17294;172.4;2023.03.24
779710;155.55;2023.08.13
85450;72.52;2023.05.01
743569;303.57;2023.08.29
698500;102.12;2023.10.01
674485;150.58;2023.09.27
437341;1453.3;2023.09.01
302332;1196.24;2023.03.08
762884;28.72;2023.03.21
654667;2109.37;2023.07.30
596926;188.51;2023.02.26
825073;61.03;2023.03.31
413744;160.5;2023.04.09
385437;120.68;2023.04.28
533408;826.6;2023.06.30
634538;155.23;2023.01.03
94910;2151.8;2023.05.11
271039;179.57;2023.05.20
932788;739.04;2023.05.27
642210;418.18;2023.08.08
47383;1609.05;2023.01.13
836701;12.85;2023.07.17
430036;98.67;2023.05.28
242709;131.51;2023.05.08
995823;12.9;2023.03.16
72963;24.81;2023.06.11
892285;1268.92;2023.06.01
78780;484.81;2023.09.06
391038;190.12;2023.10.11
445900;28.32;2023.03.04
514026;451.15;2023.09.12
746439;135.13;2023.07.01
512599;93.25;2023.01.09
375034;21.35;2023.04.04
399629;603.82;2023.03.19
501410;822.79;2023.08.19
157405;100.82;2023.06.21
559353;1964.43;2023.02.28
258050;80.58;2023.02.13
948568;14.22;2023.05.26
423944;117.58;2023.08.20
886117;937.03;2023.04.18
9393;41.57;2023.01.13
536554;221.24;2023.02.13
935283;55.16;2023.09.27
757965;130.24;2023.01.11
570564;156.42;2023.03.02
158318;51.71;2023.02.28
443328;61.51;2023.02.21
870324;51.34;2023.09.04
730869;88.37;2023.01.01
551649;2136.71;2023.05.12
381572;134.26;2023.05.22
934661;194.58;2023.08.31
109693;109.96;2023.07.30
317040;2679.57;2023.03.09
788292;152.72;2023.03.20
457152;22.92;2023.09.15
193450;103.95;2023.04.04
542133;402.42;2023.07.29
316838;287.04;2023.01.18
826745;42.74;2023.06.15
48917;271.91;2023.04.02
83601;15.1;2023.08.26
617057;438.77;2023.05.26
698179;142.37;2023.02.14
37981;576.89;2023.04.10
226477;160.2;2023.09.06
939493;92.27;2023.08.10
765419;49.92;2023.08.15
678855;93.14;2023.01.19
294782;15.76;2023.01.15
198206;782.8;2023.05.18
122677;114.36;2023.07.28
413719;142.24;2023.04.27
175966;134.59;2023.07.21
908587;196.86;2023.09.11
456242;1103.44;2023.01.10
344797;139.03;2023.03.20
982679;76.85;2023.09.26
36793;69.12;2023.01.15
470599;191.32;2023.07.29
763062;957.01;2023.01.23
600899;97.71;2023.02.18
696441;175.53;2023.06.28
174588;28.59;2023.10.02
72544;1772.59;2023.03.17
29326;149.53;2023.07.15
996677;324.03;2023.07.27
512392;169.1;2023.09.02
370125;99.04;2023.10.02
122457;2223.54;2023.05.06
346526;96.02;2023.07.12
621457;393.49;2023.07.29
174536;163.52;2023.01.30
529775;420.41;2023.01.22
611867;159.43;2023.09.29
438207;208.09;2023.09.25
772009;236.29;2023.09.23
584067;28.06;2023.02.02
981705;71.85;2023.03.26
567848;724.76;2023.08.06
639044;36.61;2023.07.05
82707;178.99;2023.06.20
878972;93.19;2023.04.03
36036;925.46;2023.09.14
486034;565.81;2023.02.01
577391;114.14;2023.04.23
783571;99.1;2023.10.01
132012;449.35;2023.06.14
572099;39.25;2023.03.08
654307;906.76;2023.08.25
328092;118.01;2023.09.01
138686;491.22;2023.06.01
53036;80.61;2023.08.18
656702;21.88;2023.05.22
239840;180.34;2023.07.25
20803;345.83;2023.04.13
971676;295.87;2023.08.11
147821;177.52;2023.07.26
757785;628.7;2023.10.02
822096;360.42;2023.06.07
571878;1352.09;2023.04.22
965971;255.9;2023.09.16
946488;62.44;2023.06.29
604866;856.63;2023.02.02
698401;399.38;2023.03.31
332763;287.87;2023.01.29
407886;334.96;2023.07.27
220019;37.09;2023.05.27
451593;442.85;2023.07.14
457078;1657.32;2023.01.24
601713;302.91;2023.09.05
878515;11.98;2023.08.08
171494;601.74;2023.06.14
356161;2128.13;2023.01.17
696353;163.68;2023.07.23
559528;141.86;2023.08.11
925134;238.9;2023.02.25
143743;33.22;2023.06.30
412769;141.44;2023.09.28
540140;163.25;2023.07.19
207282;88.28;2023.01.22
661856;25.93;2023.03.27
38449;188.63;2023.08.16
926098;18.97;2023.04.21
411695;717.71;2023.04.02
54018;1207.74;2023.10.06
760808;441.3;2023.05.22
358623;1046.01;2023.02.18
881180;331.04;2023.06.02
81815;25.42;2023.06.30
973261;2906.68;2023.04.03
640524;436.83;2023.03.21
808499;39.84;2023.09.30
298695;181.83;2023.03.03
223326;81.94;2023.10.08
963038;916.19;2023.03.20
427903;2765.03;2023.07.10
550311;33.25;2023.07.01
912568;336.13;2023.08.25
72491;51.15;2023.01.08
488032;17.05;2023.09.02
29027;54.29;2023.03.09
426910;242.41;2023.04.05
748163;371.26;2023.01.02
645552;49.44;2023.10.04
225408;180.13;2023.08.17
715159;289.19;2023.03.25
826617;65.98;2023.07.25
393600;72.71;2023.08.19
911801;26.38;2023.07.25
288855;172.85;2023.02.07
481423;567.25;2023.02.04
609738;243.48;2023.02.07
94791;691.5;2023.02.08
493739;656.7;2023.01.07
197102;969.82;2023.02.18
191796;299.49;2023.02.06
92986;714.53;2023.04.29
480346;741.75;2023.09.13
606784;65.66;2023.08.05
183154;28.93;2023.06.11
626392;47.99;2023.08.23
664214;326.58;2023.10.08
136635;199.88;2023.03.14
855677;721.69;2023.04.19
20420;239.46;2023.08.14
358751;85.93;2023.07.25
436275;44.68;2023.05.22
769698;488.89;2023.03.20
102653;934.96;2023.04.15
81561;168.87;2023.10.02
691331;683.4;2023.06.28
568475;270.82;2023.05.24
801557;175.58;2023.02.12
473102;352.16;2023.06.25
366401;26.28;2023.09.18
938065;197.08;2023.08.03
749109;426.99;2023.04.16
530796;166.11;2023.03.06
458088;196.94;2023.08.20
360110;632.29;2023.07.18
978666;466.78;2023.04.05
959842;2242.24;2023.07.11
70345;2295.32;2023.08.28
123337;232.08;2023.08.27
204590;18.32;2023.10.07
229148;335.69;2023.03.01
588452;184.96;2023.09.29
501530;167.41;2023.06.08
629074;243.99;2023.08.22
427901;88.99;2023.02.20
581119;137.19;2023.05.09
115960;86.51;2023.06.14
438898;23.25;2023.02.16
205003;325.61;2023.06.06
803098;482.97;2023.02.10
666868;89.05;2023.06.10
434501;75.2;2023.05.21
933138;191.34;2023.07.17
736412;43.55;2023.09.01
871501;100.64;2023.04.02
396803;45.8;2023.04.05
403578;483.17;2023.04.05
92527;740.13;2023.04.22
59169;541.01;2023.10.14
718468;88.88;2023.07.03
472392;14.92;2023.06.20
835863;214.37;2023.01.14
980083;58.39;2023.06.14
312110;819.11;2023.09.27
711945;70.53;2023.04.23
832902;271.49;2023.03.08
530330;231.52;2023.04.19
852052;82.63;2023.01.16
864056;427.36;2023.02.25
958019;96.32;2023.02.01
397861;68.49;2023.09.25
810256;219.28;2023.03.02
425952;180.52;2023.03.06
892443;959.24;2023.07.10
387969;131.84;2023.09.05
601828;958.46;2023.06.22
790937;204.87;2023.07.20
31977;850.66;2023.02.24
729692;192.73;2023.09.24
802236;150.37;2023.01.06
576171;2097.16;2023.06.08
43502;367.87;2023.03.30
697598;1166.81;2023.09.13
212234;120.44;2023.07.02
71498;141.01;2023.03.08
219991;955.24;2023.08.31
635441;2505.43;2023.04.16
273695;526.84;2023.06.05
551435;17.22;2023.05.05
336435;69.47;2023.03.22
90871;403.2;2023.05.23
992433;66.85;2023.04.10
317867;464.23;2023.02.02
660462;299.51;2023.01.16
256098;48.5;2023.01.25
299971;1121.42;2023.05.26
648141;49.61;2023.02.13
568440;954.11;2023.01.16
516350;136.69;2023.05.30
934299;314.06;2023.02.12
59017;113.05;2023.07.19
337384;641.55;2023.02.08
206864;204.52;2023.07.16
40948;282.61;2023.05.18
343465;205.81;2023.05.22
779052;177.56;2023.05.06
794067;970.7;2023.01.30
434831;136.21;2023.08.05
43709;40.85;2023.01.01
771028;2061.72;2023.05.24
688483;94.44;2023.04.25
593980;143.32;2023.09.05
596852;2571.66;2023.02.18
967880;52.94;2023.06.22
67135;704.83;2023.04.22
414631;37.67;2023.01.22
155814;2564.38;2023.05.20
790569;947.96;2023.03.11
499160;499.58;2023.01.27
780895;794.02;2023.03.17
323003;145.91;2023.04.08
248354;407.06;2023.02.28
493987;2260.71;2023.05.27
71932;400.16;2023.05.05
658377;933.44;2023.01.10
510896;162.62;2023.07.29
571883;711.87;2023.03.18
557239;998.13;2023.05.02
428392;2592.64;2023.04.03
172719;146.34;2023.03.17
610853;92.91;2023.01.07
313273;81.96;2023.04.27
475853;74.82;2023.04.09
698016;933.97;2023.02.19
739083;942.01;2023.07.03
583025;481.95;2023.01.23
841333;192.39;2023.07.17
461020;102.45;2023.07.19
630207;717.82;2023.05.05
143482;46.94;2023.06.30
104827;77.57;2023.05.30
905663;170.11;2023.03.12
894906;194.19;2023.06.22
525324;77.17;2023.02.08
965667;80.49;2023.01.30
305702;238.44;2023.06.23
622586;2694.06;2023.02.12
993386;619.36;2023.02.09
144109;91.42;2023.08.02
10133;19.95;2023.09.23
166584;100.11;2023.06.21
187896;355.1;2023.09.17
471447;70.4;2023.06.16
332800;114.1;2023.07.17
16067;88.02;2023.07.26
864953;297.34;2023.09.03
348907;191.1;2023.08.07
965973;952.01;2023.09.10
510936;169.72;2023.06.08
76950;52.22;2023.08.12
814361;766.58;2023.08.28
938700;168.85;2023.05.06
389488;878.44;2023.03.12
850261;232.71;2023.06.20
866606;375.85;2023.07.11
995530;26.18;2023.02.16
942893;28.69;2023.10.06
159382;43.94;2023.04.17
508958;23.22;2023.08.13
932343;2641.13;2023.03.17
204282;689.23;2023.02.22
15721;129.01;2023.04.07
849417;99.72;2023.05.02
827487;74.12;2023.08.19
291572;212.4;2023.03.08
233652;350.39;2023.01.14
734055;241.12;2023.06.14
88233;234.43;2023.01.16
731621;272.96;2023.04.15
278476;445.53;2023.06.03
666493;257.04;2023.03.24
393116;395.15;2023.01.02
837479;194.31;2023.08.23
827724;605.53;2023.07.14
880866;2559.03;2023.04.22
209321;2351.65;2023.02.09
383625;534.37;2023.09.14
515977;177.0;2023.05.26
405577;84.85;2023.04.16
829835;149.86;2023.09.09
962913;165.1;2023.02.03
626347;466.47;2023.01.15
737979;193.56;2023.08.11
965999;101.19;2023.06.12
21881;98.29;2023.01.03
886237;88.54;2023.05.15
419391;227.19;2023.08.01
246036;54.85;2023.02.11
956840;134.48;2023.04.21
203084;576.02;2023.01.24
756697;227.86;2023.01.11
612564;52.3;2023.08.24
777427;56.12;2023.05.19
78816;191.91;2023.09.12
427499;1602.98;2023.01.23
812899;128.5;2023.08.16
161608;26.0;2023.01.12
496432;1783.01;2023.01.28
803860;124.46;2023.08.31
475040;112.66;2023.06.04
104338;1810.76;2023.09.29
292153;416.97;2023.07.07
776903;1036.83;2023.08.16
393665;764.68;2023.04.04
848181;118.24;2023.06.10
101607;429.4;2023.09.21
803831;723.02;2023.07.29
916736;93.11;2023.08.01
722203;39.85;2023.07.22
596124;78.48;2023.05.23
782536;269.47;2023.02.26
902330;83.8;2023.06.07
51;1898.56;2023.05.18
123118;50.06;2023.09.04
293204;27.83;2023.05.05
296203;85.46;2023.07.14
519511;1200.63;2023.06.10
958609;430.01;2023.04.03
541920;157.87;2023.05.24
896463;154.05;2023.08.24
64346;445.51;2023.06.04
421168;56.23;2023.04.10
101738;174.56;2023.03.23
216424;279.71;2023.05.02
636541;156.5;2023.06.11
391528;634.13;2023.03.04
137999;420.61;2023.07.10
20922;543.88;2023.01.22
442862;215.58;2023.03.29
722845;154.73;2023.01.19
484102;1532.73;2023.07.03
201461;16.29;2023.05.04
726460;618.25;2023.06.16
824917;362.34;2023.01.25
907551;436.72;2023.05.27
5303;250.21;2023.07.25
849163;100.92;2023.06.29
495419;2967.61;2023.03.06
589199;2474.61;2023.08.29
588424;208.66;2023.04.18
964463;2415.38;2023.06.18
651491;55.41;2023.05.15
856120;1722.4;2023.10.05
914052;1178.34;2023.07.31
994715;1814.83;2023.05.03
703180;89.01;2023.03.31
882410;393.18;2023.10.14
848594;134.46;2023.06.14
992559;65.75;2023.01.14
739;147.63;2023.05.22
618845;20.7;2023.06.29
187420;2000.16;2023.03.21
254432;56.75;2023.08.20
626676;1284.41;2023.02.23
88079;478.73;2023.08.20
367695;99.82;2023.07.15
140329;17.86;2023.02.28
314008;683.86;2023.09.08
418805;38.88;2023.03.09
520759;44.58;2023.07.20
497276;125.14;2023.09.30
438622;275.64;2023.03.03
128124;380.6;2023.06.05
38210;182.12;2023.05.31
794057;148.68;2023.09.20
756220;114.1;2023.05.12
127941;15.95;2023.10.01
796525;76.74;2023.03.24
172389;193.1;2023.07.28
96282;310.13;2023.02.11
800798;859.63;2023.06.24
497969;34.29;2023.04.18
807170;2184.19;2023.09.19
745635;94.67;2023.08.04
302215;26.21;2023.07.09
351641;2422.83;2023.01.13
622559;859.14;2023.08.06
199153;122.6;2023.06.18
525820;52.73;2023.08.27
991240;1411.96;2023.01.23
491392;752.04;2023.02.02
890699;1870.32;2023.03.10
495989;187.58;2023.06.22
275018;160.66;2023.03.10
183142;327.04;2023.06.26
750567;387.44;2023.05.27
277967;89.0;2023.03.18
734605;137.09;2023.07.19
243464;2352.26;2023.07.11
866342;110.71;2023.07.02
852964;2129.72;2023.07.01
110656;79.06;2023.09.09
341213;13.95;2023.07.26
882176;145.84;2023.03.12
587608;40.46;2023.08.06
874029;354.57;2023.04.13
257919;164.72;2023.05.17
470364;2382.09;2023.05.18
820063;145.73;2023.04.14
755382;775.48;2023.07.18
143091;921.72;2023.02.07
73364;335.13;2023.07.17
611451;1600.27;2023.09.02
934488;10.95;2023.08.01
645170;158.25;2023.06.01
594474;14.46;2023.01.07
378258;735.43;2023.04.23
501675;47.18;2023.03.16
583711;194.21;2023.01.28
66744;99.25;2023.09.09
731968;146.68;2023.03.09
805122;138.54;2023.04.17
41392;993.87;2023.01.28
95830;380.92;2023.10.10
260825;185.13;2023.09.19
508917;175.06;2023.05.30
678778;61.89;2023.02.24
781697;463.92;2023.03.23
621653;822.59;2023.07.13
701147;292.2;2023.05.17
514403;74.55;2023.04.03
501017;73.48;2023.07.22
357965;324.48;2023.08.01
161410;355.4;2023.05.11
207804;354.41;2023.02.28
204665;373.41;2023.06.30
324270;379.53;2023.03.25
433413;139.22;2023.04.28
647627;30.07;2023.05.30
572503;217.64;2023.04.28
105142;28.6;2023.06.29
503560;153.45;2023.05.22
69370;94.33;2023.02.10
108640;67.43;2023.05.11
548556;241.35;2023.04.21
612802;39.56;2023.08.25
63001;60.39;2023.10.12
374455;768.47;2023.01.18
137491;934.44;2023.07.22
867166;865.59;2023.05.16
666783;189.92;2023.05.15
